Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
338,Irv Noren*,35,2TM,NL,-0.2,38,40,36,1,6,0,0,1,2,0,0,4,12,0.167,0.25,0.25,0.5,36,0.237,24,9,2,0,0,0,0,H/39,,norenir01
338,Irv Noren*,35,CHC,NL,-0.2,12,14,11,0,1,0,0,0,1,0,0,3,4,0.091,0.286,0.091,0.377,10,0.216,15,1,1,0,0,0,0,H/39,,norenir01
338,Irv Noren*,35,LAD,NL,,26,26,25,1,5,0,0,1,1,0,0,1,8,0.2,0.231,0.32,0.551,46,0.248,30,8,1,0,0,0,0,H,,norenir01
339,Bill Fischer,29,2TM,AL,0.4,40,39,30,4,7,1,0,1,2,0,0,5,6,0.233,0.343,0.367,0.71,91,0.332,87,11,0,0,4,0,0,1,,fischbi01
339,Bill Fischer,29,WSH,AL,0.1,20,23,19,2,3,0,0,1,1,0,0,2,6,0.158,0.238,0.316,0.554,48,0.257,28,6,0,0,2,0,0,1,,fischbi01
339,Bill Fischer,29,DET,AL,0.3,20,16,11,2,4,1,0,0,1,0,0,3,0,0.364,0.5,0.455,0.955,157,0.445,174,5,0,0,2,0,0,1,,fischbi01
340,Chuck Stobbs*,30,WSH,AL,-0.2,40,38,34,0,3,0,0,0,3,0,0,3,11,0.088,0.162,0.088,0.25,-31,0.133,-57,3,0,0,1,0,0,1,,stobbch01
341,Johnny Antonelli*,30,SFG,NL,0.2,42,37,34,2,8,0,1,0,1,1,0,2,6,0.235,0.278,0.294,0.572,61,0.268,51,10,2,0,1,0,0,1/H,,antonjo02
342,Dallas Green*,25,PHI,NL,0,24,37,34,2,7,1,0,0,2,0,0,1,9,0.206,0.229,0.235,0.464,28,0.212,5,8,0,0,2,0,0,1/H,,greenda02
343,Eddie Haas*,25,MLN,NL,0.1,32,37,32,4,7,2,0,1,5,0,0,5,14,0.219,0.324,0.375,0.699,98,0.345,114,12,0,0,0,0,0,H/79,,haased01
344,Ray Jablonski,33,KCA,AL,-0.3,21,37,32,3,7,1,0,0,3,0,0,4,8,0.219,0.297,0.25,0.547,50,0.262,39,8,1,0,0,1,0,H/5,,jablora01
345,Hal Woodeshick,27,WSH,AL,-0.3,41,37,29,0,2,0,0,0,0,0,0,2,12,0.069,0.129,0.069,0.198,-45,0.136,-80,2,1,0,6,0,0,1,,woodeha01
346,Jim Woods,20,PHI,NL,0,11,37,34,4,6,0,0,1,3,0,0,3,13,0.176,0.243,0.265,0.508,40,0.249,36,9,0,0,0,0,1,5,,woodsji01
347,Jerry Casale,26,BOS,AL,0.4,29,36,33,4,9,3,0,0,4,0,0,3,9,0.273,0.333,0.364,0.697,87,0.348,98,12,1,0,0,0,0,1,,casalje01
348,Joe DeMaestri,31,NYY,AL,-0.1,49,36,35,8,8,1,0,0,2,0,0,0,9,0.229,0.229,0.257,0.486,34,0.221,14,9,0,0,0,0,0,H46,,demaejo01
349,Ron Kline,28,STL,NL,-0.3,34,36,35,1,5,0,0,0,1,0,0,0,13,0.143,0.143,0.143,0.286,-24,0.129,-62,5,1,0,1,0,0,1,,klinero01
350,Juan Marichal,22,SFG,NL,0,11,36,31,3,4,0,0,0,1,0,1,3,7,0.129,0.229,0.129,0.358,4,0.171,-3,4,1,1,1,0,0,1,,maricju01
351,Art Mahaffey,22,PHI,NL,-0.4,14,35,30,1,3,0,0,0,1,0,0,0,8,0.1,0.1,0.1,0.2,-45,0.09,-106,3,1,0,5,0,0,1,ROY-3,mahafar01
352,Herb Score*,27,CHW,AL,-0.1,23,35,30,2,3,0,1,0,1,0,0,3,16,0.1,0.182,0.167,0.348,-5,0.2,-10,5,2,0,2,0,0,1,,scorehe01
353,John Powers*,30,2TM,AL,-0.1,18,35,30,5,4,1,1,0,0,0,0,5,3,0.133,0.257,0.233,0.49,35,0.267,45,7,1,0,0,0,0,H/97,,powerjo01
353,John Powers*,30,BAL,AL,-0.2,10,21,18,3,2,0,0,0,0,0,0,3,1,0.111,0.238,0.111,0.349,-1,0.236,22,2,0,0,0,0,0,/H9,,powerjo01
353,John Powers*,30,CLE,AL,0.1,8,14,12,2,2,1,1,0,0,0,0,2,2,0.167,0.286,0.417,0.702,91,0.314,79,5,1,0,0,0,0,/H79,,powerjo01
354,Pete Burnside,29,DET,AL,-0.1,31,34,27,2,4,0,0,0,1,0,0,2,6,0.148,0.207,0.148,0.355,-3,0.177,-46,4,0,0,5,0,0,1,,burnspe01
355,Ellis Burton#,23,STL,NL,-0.3,29,34,28,5,6,1,0,0,2,0,2,4,14,0.214,0.313,0.25,0.563,52,0.267,62,7,0,0,2,0,0,7H/89,,burtoel01
356,Ned Garver,34,KCA,AL,-0.2,28,34,27,2,2,1,0,0,0,0,0,3,4,0.074,0.167,0.111,0.278,-23,0.146,-61,3,0,0,4,0,0,1,,garvene01
357,Johnny Kucks,27,KCA,AL,0,31,34,30,4,4,0,0,0,1,0,0,1,9,0.133,0.161,0.133,0.295,-19,0.203,-13,4,0,0,3,0,0,1,,kucksjo01
358,Rocky Bridges,32,3TM,2LG,0.1,23,34,32,1,10,0,0,0,3,0,0,1,2,0.313,0.333,0.313,0.646,78,0.287,58,10,2,0,1,0,1,56/4H,,bridgro01
358,Rocky Bridges,32,2TM,AL,0.1,20,34,32,1,10,0,0,0,3,0,0,1,2,0.313,0.333,0.313,0.646,78,0.287,58,10,2,0,1,0,1,56/H,,bridgro01
358,Rocky Bridges,32,DET,AL,0,10,5,5,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,7,0.184,-18,1,1,0,0,0,0,/56H,,bridgro01
358,Rocky Bridges,32,CLE,AL,0.1,10,29,27,1,9,0,0,0,3,0,0,1,2,0.333,0.357,0.333,0.69,91,0.307,72,9,1,0,1,0,1,/65H,,bridgro01
358,Rocky Bridges,32,STL,NL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/4,,bridgro01
359,Joe Azcue,20,CIN,NL,-0.4,14,33,31,1,3,0,0,0,3,0,1,2,6,0.097,0.152,0.097,0.248,-31,0.138,-35,3,0,0,0,0,0,2/H,,azcuejo01
360,Ken Johnson,27,KCA,AL,-0.1,42,33,30,2,5,1,0,0,3,0,0,0,11,0.167,0.167,0.2,0.367,-1,0.166,-41,6,1,0,3,0,0,1,,johnske02
361,John Glenn,31,STL,NL,-0.2,32,32,31,4,8,0,1,0,5,0,0,0,9,0.258,0.25,0.323,0.573,51,0.249,29,10,0,0,0,1,0,7/H89,,glennjo03
362,Ron Jackson,26,BOS,AL,-0.4,10,32,31,1,7,2,0,0,0,0,0,1,6,0.226,0.25,0.29,0.54,44,0.248,27,9,2,0,0,0,0,/3H,,jacksro01
363,Seth Morehead*,25,CHC,NL,-0.1,45,31,29,1,4,1,0,0,2,0,0,1,13,0.138,0.167,0.172,0.339,-6,0.188,-9,5,0,0,1,0,0,1,,morehse01
364,Hank Aguirre,29,DET,AL,-0.5,37,30,28,0,1,0,0,0,0,0,0,0,19,0.036,0.036,0.036,0.071,-81,0.033,-142,1,0,0,2,0,0,1,,aguirha01
365,Paul Foytack,29,DET,AL,0.3,29,30,25,4,7,1,0,0,4,0,0,3,9,0.28,0.357,0.32,0.677,82,0.321,76,8,0,0,2,0,0,1/H,,foytapa01
366,Stu Miller,32,SFG,NL,0.1,47,30,25,1,5,0,0,0,0,0,0,2,8,0.2,0.259,0.2,0.459,32,0.22,13,5,0,0,3,0,0,1,,millest01
367,Chuck Tanner*,31,CLE,AL,0.1,21,30,25,2,7,1,0,0,4,1,0,4,6,0.28,0.367,0.32,0.687,91,0.332,87,8,1,0,0,1,0,H/7,,tannech01
368,Bob Gibson,24,STL,NL,0,40,29,28,4,5,1,0,0,1,0,0,0,7,0.179,0.179,0.214,0.393,4,0.175,-29,6,0,0,1,0,0,1H,,gibsobo01
369,Ken Hunt,25,NYY,AL,0.1,25,29,22,4,6,2,0,0,1,0,0,4,4,0.273,0.407,0.364,0.771,116,0.368,121,8,0,1,2,0,0,7/8H9,,huntke01
370,Don Larsen,30,KCA,AL,0,23,29,29,3,6,1,0,0,3,0,0,0,11,0.207,0.207,0.241,0.448,21,0.203,-2,7,2,0,0,0,0,1/H,,larsedo01
371,Dick McAuliffe*,20,DET,AL,-0.1,8,29,27,2,7,0,1,0,1,0,0,2,6,0.259,0.31,0.333,0.644,72,0.297,61,9,1,0,0,0,0,/6H,,mcauldi01
372,Ed Roebuck,28,LAD,NL,0,58,29,24,3,4,1,0,0,1,0,0,1,8,0.167,0.2,0.208,0.408,10,0.188,-31,5,1,0,4,0,0,1/H,,roebued01
373,Tex Clevenger,27,WSH,AL,-0.1,53,28,22,0,2,0,0,0,1,0,0,2,11,0.091,0.167,0.091,0.258,-29,0.137,-75,2,0,0,4,0,0,1,,clevete01
374,Frank House*,30,CIN,NL,-0.3,23,28,28,0,5,2,0,0,3,0,0,0,2,0.179,0.179,0.25,0.429,15,0.189,-9,7,2,0,0,0,0,H/2,,housefr03
375,Joe Nuxhall*,31,CIN,NL,-0.2,39,28,26,3,2,1,0,0,1,0,0,1,6,0.077,0.107,0.115,0.223,-39,0.104,-70,3,0,0,0,1,0,1/H,,nuxhajo01
376,Ty Cline*,21,CLE,AL,0.4,7,27,26,2,8,1,1,0,2,0,0,0,4,0.308,0.308,0.423,0.731,99,0.362,114,11,1,0,1,0,0,/8H,,clinety01
377,Lindy McDaniel,24,STL,NL,0.1,65,27,26,0,6,1,0,0,0,0,0,1,7,0.231,0.259,0.269,0.528,41,0.276,48,7,1,0,0,0,0,1,ASASCYA-3MVP-5,mcdanli01
378,Wally Shannon*,27,STL,NL,0.2,18,27,23,2,4,0,0,0,1,0,0,3,6,0.174,0.296,0.174,0.47,29,0.222,6,4,0,1,0,0,1,4H/6,,shannwa02
379,Doug Camilli,23,LAD,NL,0.2,6,26,24,4,8,2,0,1,3,0,0,1,4,0.333,0.385,0.542,0.926,145,0.41,146,13,0,1,0,0,0,/2H,,camildo02
380,Don Elston,31,CHC,NL,-0.2,60,26,24,0,3,0,0,0,0,0,0,0,10,0.125,0.125,0.125,0.25,-30,0.113,-73,3,0,0,2,0,0,1,,elstodo01
381,Eli Grba,25,NYY,AL,0.2,27,26,21,1,5,0,0,1,1,0,0,2,7,0.238,0.304,0.381,0.685,89,0.315,80,8,1,0,3,0,0,1/H,,grbael01
382,Dick Donovan*,32,CHW,AL,-0.1,33,25,23,3,3,1,0,0,2,0,0,1,13,0.13,0.2,0.174,0.374,3,0.185,-15,4,0,1,0,0,0,1,,donovdi01
383,Joe Gibbon,25,PIT,NL,0.2,27,25,19,2,4,0,0,0,0,0,0,2,5,0.211,0.286,0.211,0.496,38,0.284,52,4,0,0,4,0,0,1,,gibbojo01
384,Chris Short,22,PHI,NL,-0.4,42,25,25,0,0,0,0,0,0,0,0,0,13,0,0,0,0,-100,0,-141,0,0,0,0,0,0,1,,shortch02
385,Marlan Coughtry*,25,BOS,AL,-0.3,15,24,19,3,3,0,0,0,0,0,0,5,8,0.158,0.333,0.158,0.491,36,0.265,42,3,0,0,0,0,0,4/H5,,coughma01
386,Tom Sturdivant*,30,BOS,AL,-0.1,40,24,22,1,4,0,0,0,1,0,0,0,5,0.182,0.174,0.182,0.356,-4,0.16,-40,4,1,0,1,1,0,1,,sturdto01
387,Earl Wilson,25,BOS,AL,0,15,24,23,3,4,1,0,0,2,0,0,1,7,0.174,0.208,0.217,0.426,14,0.238,21,5,0,0,0,0,0,1/H,,wilsoea01
388,Johnny Groth,33,DET,AL,-0.1,25,23,19,3,7,1,0,0,2,0,1,3,1,0.368,0.455,0.421,0.876,135,0.385,141,8,0,0,1,0,0,H/89,,grothjo01
389,Mark Freeman,29,CHC,NL,-0.1,30,22,20,2,3,0,0,0,1,0,0,1,9,0.15,0.19,0.15,0.34,-4,0.163,-30,3,0,0,1,0,0,1,,freemma01
390,Bill Stafford,21,NYY,AL,-0.3,12,22,22,0,1,0,0,0,1,0,0,0,8,0.045,0.045,0.045,0.091,-75,0.042,-111,1,0,0,0,0,0,1/H,,staffbi01
391,Gerry Staley,39,CHW,AL,0.1,64,22,17,0,4,0,0,0,3,0,0,2,5,0.235,0.333,0.235,0.569,57,0.325,83,4,1,1,1,1,0,1,ASASMVP-23,stalege01
392,Wynn Hawkins,24,CLE,AL,-0.2,15,21,20,1,2,1,0,0,0,0,0,0,11,0.1,0.1,0.15,0.25,-32,0.111,-72,3,0,0,1,0,0,1,,hawkiwy01
393,Bob Oldis,32,PIT,NL,0,22,21,20,1,4,1,0,0,1,0,0,1,2,0.2,0.238,0.25,0.488,34,0.312,80,5,0,0,0,0,0,2,,oldisbo01
394,Jim Maloney*,20,CIN,NL,-0.1,11,20,18,0,2,1,0,0,0,0,0,1,5,0.111,0.158,0.167,0.325,-11,0.153,-43,3,1,0,1,0,0,1,,malonji01
395,J.C. Martin*,23,CHW,AL,-0.5,7,20,20,0,2,1,0,0,2,0,0,0,6,0.1,0.1,0.15,0.25,-33,0.111,-67,3,1,0,0,0,0,/5H3,,martij.01
396,Phil Regan,23,DET,AL,-0.2,17,20,17,0,1,0,0,0,1,0,0,2,7,0.059,0.158,0.059,0.217,-40,0.124,-69,1,0,0,1,0,0,1,,reganph01
397,Jim Rivera*,38,CHW,AL,0,48,20,17,17,5,0,0,1,1,4,0,3,3,0.294,0.4,0.471,0.871,135,0.424,135,8,0,0,0,0,0,H9/78,,riverji01
398,Dick Bertell,24,CHC,NL,-0.1,5,19,15,0,2,0,0,0,2,0,0,3,1,0.133,0.263,0.133,0.396,14,0.207,8,2,0,0,0,1,0,/2,,bertedi01
399,Tom Cheney,25,PIT,NL,0.1,11,19,17,2,3,1,0,0,2,0,0,1,4,0.176,0.222,0.235,0.458,25,0.263,42,4,0,0,1,0,0,1,,cheneto01
400,Roy Face,32,PIT,NL,0.4,68,19,17,3,7,1,0,0,0,0,0,0,4,0.412,0.412,0.471,0.882,141,0.449,189,8,0,0,2,0,0,1,ASASMVP-12,facero01
401,Jack Harshman*,32,CLE,AL,-0.1,15,19,17,0,3,1,0,0,1,0,0,0,4,0.176,0.176,0.235,0.412,12,0.185,-24,4,0,0,2,0,0,1,,harshja01
402,Dave Sisler,28,DET,AL,-0.1,41,19,16,0,2,0,0,0,0,0,0,2,5,0.125,0.222,0.125,0.347,-5,0.182,-26,2,0,0,1,0,0,1,,sisleda01
403,Camilo Carreón,22,CHW,AL,0.1,8,18,17,2,4,0,0,0,2,0,0,1,3,0.235,0.278,0.235,0.513,41,0.244,28,4,0,0,0,0,0,/2H,,carreca01
404,Turk Farrell,26,PHI,NL,0.1,59,18,15,0,3,1,0,0,2,0,0,1,3,0.2,0.25,0.267,0.517,43,0.295,67,4,1,0,2,0,0,1,,farretu01
405,Valmy Thomas,34,BAL,AL,-0.2,8,18,16,0,1,0,0,0,0,0,1,1,0,0.063,0.118,0.063,0.18,-49,0.121,-45,1,2,0,1,0,0,/2,,thomava01
406,Bob Trowbridge,30,KCA,AL,-0.3,22,18,18,0,1,1,0,0,0,0,0,0,6,0.056,0.056,0.111,0.167,-56,0.072,-95,2,0,0,0,0,0,1,,trowbbo01
407,Ted Bowsfield,25,2TM,AL,0,28,18,14,2,2,0,0,0,2,0,0,1,4,0.143,0.2,0.143,0.343,-5,0.171,-43,2,0,0,3,0,0,1,,bowsfte01
407,Ted Bowsfield,25,BOS,AL,0,17,6,4,1,1,0,0,0,2,0,0,0,1,0.25,0.25,0.25,0.5,35,0.23,-27,1,0,0,2,0,0,1,,bowsfte01
407,Ted Bowsfield,25,CLE,AL,-0.1,11,12,10,1,1,0,0,0,0,0,0,1,3,0.1,0.182,0.1,0.282,-20,0.149,-49,1,0,0,1,0,0,1,,bowsfte01
408,Jim Brosnan,30,CIN,NL,0.2,57,17,15,1,3,2,0,1,4,0,0,1,6,0.2,0.25,0.533,0.783,106,0.337,98,8,0,0,1,0,0,1,,brosnji01
409,Mike Fornieles,28,BOS,AL,0.2,70,17,15,2,6,0,0,0,1,0,0,0,3,0.4,0.4,0.4,0.8,115,0.368,113,6,0,0,2,0,0,1,MVP-28,fornimi01
410,Johnny Klippstein,32,CLE,AL,0,49,17,14,1,2,0,0,0,0,0,0,1,5,0.143,0.2,0.143,0.343,-4,0.233,13,2,0,0,2,0,0,1,,klippjo01
411,Bennie Daniels*,28,PIT,NL,0,10,16,16,1,3,0,0,0,2,0,0,0,7,0.188,0.188,0.188,0.375,3,0.17,-22,3,0,0,0,0,0,1,,daniebe02
412,Sammy Drake#,25,CHC,NL,-0.3,15,16,15,5,1,0,0,0,0,0,0,1,4,0.067,0.125,0.067,0.192,-45,0.101,-68,1,0,0,0,0,0,H/54,,drakesa01
413,Bob Miller,21,STL,NL,-0.2,17,16,14,1,2,0,0,0,1,0,0,0,6,0.143,0.143,0.143,0.286,-24,0.129,-79,2,0,0,1,0,0,1/H,,millebo04
414,Art Schult,32,CHC,NL,-0.2,12,16,15,1,2,1,0,0,1,0,0,1,3,0.133,0.188,0.2,0.388,7,0.146,-45,3,0,0,0,0,1,/H73,,schular01
415,Bill Short*,22,NYY,AL,0.1,10,16,15,2,3,1,0,0,3,0,0,1,3,0.2,0.25,0.267,0.517,43,0.241,30,4,0,0,0,0,0,1,,shortbi01
416,Ray Moore,34,2TM,AL,-0.2,51,16,16,0,1,0,0,0,0,0,0,0,5,0.063,0.063,0.063,0.125,-66,0.057,-107,1,0,0,0,0,0,1,,moorera02
416,Ray Moore,34,CHW,AL,0,14,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-150,0,0,0,0,0,0,1,,moorera02
416,Ray Moore,34,WSH,AL,-0.2,37,14,14,0,1,0,0,0,0,0,0,0,4,0.071,0.071,0.071,0.143,-61,0.066,-101,1,0,0,0,0,0,1,,moorera02
417,Chet Boak,25,KCA,AL,0,5,15,13,1,2,0,0,0,1,0,0,0,2,0.154,0.2,0.154,0.354,-3,0.235,20,2,0,1,0,1,0,/4,,boakch01
418,Joe Gaines,23,CIN,NL,-0.1,11,15,15,2,3,0,0,0,1,0,0,0,1,0.2,0.2,0.2,0.4,9,0.242,30,3,0,0,0,0,0,/H978,,gainejo01
419,Rubén Gómez,32,PHI,NL,-0.1,22,14,12,0,1,0,0,0,0,0,0,1,3,0.083,0.154,0.083,0.237,-32,0.124,-64,1,0,0,1,0,0,1,,gomezru01
420,Jim Kaat*,21,WSH,AL,-0.1,13,14,14,0,2,0,0,0,0,0,0,0,6,0.143,0.143,0.143,0.286,-23,0.131,-54,2,0,0,0,0,0,1,,kaatji01
421,Jim McManus*,23,KCA,AL,0.1,5,14,13,3,4,0,0,1,2,0,0,1,2,0.308,0.357,0.538,0.896,139,0.467,183,7,1,0,0,0,0,/3H,,mcmanji01
422,Bobby Wine,21,PHI,NL,-0.1,4,14,14,1,2,0,0,0,0,0,0,0,2,0.143,0.143,0.143,0.286,-21,0.159,-1,2,0,0,0,0,0,/6,,winebo01
423,George Brunet,25,2TM,2LG,-0.2,20,14,14,0,1,0,0,0,0,0,0,0,7,0.071,0.071,0.071,0.143,-60,0.065,-91,1,0,0,0,0,0,1,,brunege01
423,George Brunet,25,KCA,AL,-0.1,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-148,0,0,0,0,0,0,/1,,brunege01
423,George Brunet,25,MLN,NL,-0.1,17,11,11,0,1,0,0,0,0,0,0,0,4,0.091,0.091,0.091,0.182,-48,0.082,-75,1,0,0,0,0,0,1,,brunege01
424,Tom Borland*,27,BOS,AL,-0.2,26,13,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,-100,0,-148,0,0,0,0,0,0,1,,borlato01
425,John Gabler#,29,NYY,AL,0,21,13,11,0,1,0,0,0,1,0,0,1,3,0.091,0.167,0.091,0.258,-26,0.137,-55,1,0,0,1,0,0,1,,gablega02
426,Whitey Lockman*,33,CIN,NL,0.1,21,13,10,6,2,0,0,1,1,0,0,2,3,0.2,0.385,0.5,0.885,139,0.398,141,5,1,1,0,0,0,H/3,,lockmwh01
427,Danny McDevitt*,27,LAD,NL,0.1,24,13,10,2,2,0,0,0,0,0,0,1,6,0.2,0.273,0.2,0.473,29,0.313,72,2,0,0,2,0,0,1,,mcdevda01
428,Bobby Shantz,34,NYY,AL,-0.1,43,13,10,1,1,0,0,0,0,0,0,1,2,0.1,0.182,0.1,0.282,-20,0.149,-59,1,0,0,2,0,0,1/H,GG,shantbo01
429,Marshall Bridges#,29,2TM,NL,0,34,13,10,2,1,0,0,0,0,0,0,1,2,0.1,0.25,0.1,0.35,-1,0.196,-8,1,1,1,1,0,0,1,,bridgma01
429,Marshall Bridges#,29,STL,NL,-0.1,20,7,6,1,0,0,0,0,0,0,0,1,1,0,0.143,0,0.143,-58,0.101,-79,0,1,0,0,0,0,1,,bridgma01
429,Marshall Bridges#,29,CIN,NL,0.1,14,6,4,1,1,0,0,0,0,0,0,0,1,0.25,0.4,0.25,0.65,82,0.329,89,1,0,1,1,0,0,1,,bridgma01
430,Georges Maranda,28,SFG,NL,0,17,12,12,0,2,0,0,0,0,0,0,0,6,0.167,0.167,0.167,0.333,-6,0.151,-28,2,0,0,0,0,0,1,,marange01
431,Claude Osteen*,20,CIN,NL,-0.2,26,12,12,1,1,0,0,0,0,0,0,0,7,0.083,0.083,0.083,0.167,-54,0.075,-90,1,0,0,0,0,0,1/H,,osteecl01
432,Johnny Schaive,26,WSH,AL,-0.2,6,12,12,1,3,1,0,0,0,0,0,0,3,0.25,0.25,0.333,0.583,56,0.219,37,4,1,0,0,0,0,/4H,,schaijo01
433,John Briggs,26,2TM,AL,0,29,12,11,0,1,0,0,0,0,0,0,0,3,0.091,0.091,0.091,0.182,-50,0.169,-31,1,0,0,1,0,0,1,,briggjo01
433,John Briggs,26,CLE,AL,0,21,9,8,0,1,0,0,0,0,0,0,0,2,0.125,0.125,0.125,0.25,-31,0.232,12,1,0,0,1,0,0,1,,briggjo01
433,John Briggs,26,KCA,AL,-0.1,8,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-148,0,0,0,0,0,0,/1,,briggjo01
434,Chris Cannizzaro,22,STL,NL,0,7,11,9,0,2,0,0,0,1,0,0,1,3,0.222,0.273,0.222,0.495,34,0.229,14,2,0,0,0,1,0,/2H,,cannich01
435,Don McMahon,30,MLN,NL,-0.2,48,11,11,0,0,0,0,0,1,0,0,0,5,0,0,0,0,-100,0,-134,0,0,0,0,0,0,1,,mcmahdo02
436,Arnie Portocarrero,28,BAL,AL,-0.2,13,11,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-100,0,-143,0,0,0,0,0,0,1,,portoar01
437,Neil Wilson*,25,SFG,NL,-0.3,6,11,10,0,0,0,0,0,0,0,0,1,2,0,0.091,0,0.091,-72,0,-161,0,1,0,0,0,1,/2,,wilsone01
438,Clem Labine,33,3TM,2LG,-0.1,42,11,8,1,1,1,0,0,1,0,0,0,3,0.125,0.125,0.25,0.375,-2,0.161,-120,2,0,0,2,0,0,1,,labincl01
438,Clem Labine,33,2TM,NL,0,28,9,6,1,1,1,0,0,1,0,0,0,3,0.167,0.167,0.333,0.5,32,0.215,-111,2,0,0,2,0,0,1,,labincl01
438,Clem Labine,33,LAD,NL,0.1,13,2,2,1,1,1,0,0,0,0,0,0,1,0.5,0.5,1,1.5,290,0.644,314,2,0,0,0,0,0,1,,labincl01
438,Clem Labine,33,DET,AL,0,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-150,0,0,0,0,0,0,1,,labincl01
438,Clem Labine,33,PIT,NL,-0.1,15,7,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,-100,0,-323,0,0,0,2,0,0,1,,labincl01
439,Dick Drott,23,CHC,NL,-0.1,23,10,10,0,1,0,0,0,0,0,0,0,6,0.1,0.1,0.1,0.2,-44,0.09,-76,1,0,0,0,0,0,1,,drottdi01
440,Frank Funk,24,CLE,AL,0,9,10,9,1,1,0,0,0,0,0,0,1,5,0.111,0.2,0.111,0.311,-12,0.164,-25,1,0,0,0,0,0,/1,,funkfr01
441,Carl Furillo,38,LAD,NL,0,8,10,10,1,2,0,1,0,1,0,0,0,2,0.2,0.2,0.4,0.6,56,0.254,34,4,0,0,0,0,0,/H9,,furilca01
442,Lou Klimchock*,20,KCA,AL,-0.1,10,10,10,0,3,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,63,0.276,49,3,0,0,0,0,0,/H4,,klimclo01
443,Tim McCarver*,18,STL,NL,-0.2,10,10,10,3,2,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,7,0.273,46,2,1,0,0,0,0,/H2,,mccarti01
444,Jack Meyer,28,PHI,NL,0,7,10,8,1,1,0,0,0,0,0,0,1,4,0.125,0.222,0.125,0.347,-1,0.179,-26,1,0,0,1,0,0,/1,,meyerja01
445,Jim Pisoni,30,NYY,AL,0.1,20,10,9,1,1,0,0,0,1,0,0,1,2,0.111,0.2,0.111,0.311,-11,0.258,43,1,0,0,0,0,0,7/8H,,pisonji01
446,Rogelio Álvarez,22,CIN,NL,-0.1,3,9,9,1,1,0,0,0,0,0,0,0,3,0.111,0.111,0.111,0.222,-39,0.1,-72,1,0,0,0,0,0,/3H,,alvarro01
447,Jesse Gonder*,24,NYY,AL,0.2,7,9,7,1,2,0,0,1,3,0,0,1,1,0.286,0.333,0.714,1.048,182,0.626,303,5,0,0,0,1,0,/H2,,gondeje01
448,Fred Green,26,PIT,NL,0.3,45,9,8,3,3,0,0,2,2,0,0,1,4,0.375,0.444,1.125,1.569,312,0.649,322,9,0,0,0,0,0,1,,greenfr01
449,Mike Krsnich,28,MLN,NL,0.1,4,9,9,0,3,1,0,0,2,0,0,0,0,0.333,0.333,0.444,0.778,119,0.344,113,4,1,0,0,0,0,/7H,,krsnimi01
450,Stan Lopata,34,MLN,NL,-0.1,7,9,8,0,1,0,0,0,0,0,0,1,3,0.125,0.222,0.125,0.347,2,0.282,68,1,0,0,0,0,0,/2H,,lopatst01
451,Ron Piché,25,MLN,NL,0,37,9,7,0,0,0,0,0,0,0,0,2,5,0,0.222,0,0.222,-30,0.157,-21,0,0,0,0,0,0,1,,pichero01
452,Mickey Vernon*,42,PIT,NL,,9,9,8,0,1,0,0,0,1,0,0,1,0,0.125,0.222,0.125,0.347,-2,0.228,10,1,0,0,0,0,1,/H,,vernomi01
453,Ted Wills*,26,BOS,AL,0.1,16,9,8,3,2,1,0,0,1,0,0,1,2,0.25,0.333,0.375,0.708,90,0.327,83,3,0,0,0,0,0,1/H,,willste01
454,Red Witt,28,PIT,NL,-0.1,10,9,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-144,0,0,0,0,0,0,1,,wittge01
455,Don Dillard*,23,CLE,AL,-0.1,6,8,7,0,1,0,0,0,0,0,0,1,3,0.143,0.25,0.143,0.393,11,0.205,2,1,1,0,0,0,0,/H9,,dillado01
456,Paul Giel,27,PIT,NL,-0.1,16,8,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-180,0,0,0,1,0,0,1,,gielpa01
457,Julio Gotay,21,STL,NL,-0.1,3,8,8,1,3,0,0,0,0,1,0,0,2,0.375,0.375,0.375,0.75,100,0.372,93,3,0,0,0,0,0,/65H,,gotayju01
458,Dick Gray,28,STL,NL,-0.1,9,8,5,1,0,0,0,0,1,0,0,2,2,0,0.25,0,0.25,-26,0.177,-23,0,0,0,0,1,0,/H45,,graydi01
