Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
563,Rollie Fingers,33,SDP,NL,0.1,66,19,18,0,5,3,0,0,0,0,0,0,5,0.278,0.278,0.444,0.722,104,0.319,95,8,1,0,1,0,0,1,,fingero01
564,Eddie Miller#,23,ATL,NL,-0.6,11,19,19,3,3,0,0,0,0,1,2,0,5,0.158,0.158,0.158,0.316,-12,0.105,-42,3,0,0,0,0,0,/8H7,,milleed04
565,Andrés Mora,25,CLE,AL,-0.3,9,18,18,0,2,0,0,0,0,0,0,0,0,0.111,0.111,0.111,0.222,-39,0.102,-69,2,0,0,0,0,0,/H79,,moraan01
566,Domingo Ramos,22,TOR,AL,-0.3,5,18,16,0,2,0,0,0,0,0,0,2,5,0.125,0.222,0.125,0.347,-4,0.182,-16,2,0,0,0,0,0,/46D,,ramosdo01
567,Floyd Rayford,22,BAL,AL,-0.1,8,18,18,1,4,0,0,0,1,0,0,0,5,0.222,0.222,0.222,0.444,23,0.203,5,4,1,0,0,0,0,/5HD4,,rayfofl01
568,Tom Hausman,27,NYM,NL,-0.2,55,17,16,0,1,0,0,0,0,0,0,0,7,0.063,0.063,0.063,0.125,-64,0.057,-113,1,1,0,1,0,0,1,,hausmto01
569,Tom Hume,27,CIN,NL,0.1,78,17,16,2,3,2,0,0,4,0,0,0,5,0.188,0.188,0.313,0.5,37,0.22,10,5,0,0,1,0,0,1,,humeto01
570,Neil Allen,22,NYM,NL,0,59,16,14,0,2,0,0,0,0,0,0,1,7,0.143,0.2,0.143,0.343,-1,0.169,-27,2,0,0,1,0,0,1,,allenne01
571,Roy Lee Jackson,26,NYM,NL,0,26,16,16,2,3,0,1,0,0,0,1,0,4,0.188,0.188,0.313,0.5,39,0.187,18,5,0,0,0,0,0,1/H,,jacksro03
572,Bob Randall,32,MIN,AL,0,5,16,15,2,3,1,0,0,0,0,0,1,0,0.2,0.25,0.267,0.517,38,0.298,64,4,1,0,0,0,0,/54H,,randabo01
573,Jerry Terrell,33,KCR,AL,-0.1,22,16,16,4,1,0,0,0,0,0,0,0,0,0.063,0.063,0.063,0.125,-65,0.115,-58,1,0,0,0,0,0,H/73419D,,terreje01
574,Sam Bowen,27,BOS,AL,0,7,15,13,0,2,0,0,0,0,1,0,2,3,0.154,0.267,0.154,0.421,16,0.235,9,2,0,0,0,0,0,/8H79,,bowensa02
575,Marty Bystrom,21,PHI,NL,-0.1,6,15,14,1,1,0,0,0,1,0,0,1,9,0.071,0.133,0.071,0.205,-42,0.108,-72,1,0,0,0,0,0,/1,,bystrma01
576,Onix Concepción,22,KCR,AL,-0.4,12,15,15,1,2,0,0,0,2,0,0,0,1,0.133,0.133,0.133,0.267,-26,0.122,-53,2,1,0,0,0,0,/H6D,,conceon01
577,Wayne Krenchicki*,25,BAL,AL,-0.1,9,15,14,1,2,0,0,0,0,0,0,1,3,0.143,0.2,0.143,0.343,-3,0.17,-19,2,0,0,0,0,0,/6H4D,,krencwa01
578,Dickie Noles,23,PHI,NL,0.1,48,15,13,1,4,0,0,0,2,0,0,0,5,0.308,0.308,0.308,0.615,69,0.281,49,4,0,0,2,0,0,1,,nolesdi01
579,Enrique Romo,32,PIT,NL,0.4,75,15,11,2,5,0,0,1,4,0,0,2,2,0.455,0.538,0.727,1.266,247,0.556,286,8,0,0,2,0,0,1/H,,romoen01
580,John Urrea,25,STL,NL,0,30,15,13,0,3,0,0,0,0,0,0,0,4,0.231,0.231,0.231,0.462,28,0.21,-10,3,0,0,2,0,0,1,,urreajo01
581,Woodie Fryman,40,MON,NL,0,61,14,12,0,2,0,0,0,2,0,0,0,4,0.167,0.167,0.167,0.333,-6,0.152,-56,2,0,0,2,0,0,1,,frymawo01
582,Preston Hanna,25,ATL,NL,0,32,14,14,1,2,0,1,0,0,0,0,0,3,0.143,0.143,0.286,0.429,16,0.184,-14,4,0,0,0,0,0,1,,hannapr01
583,Dennis Kinney*,28,SDP,NL,-0.1,50,14,12,0,1,0,0,0,0,0,0,1,7,0.083,0.154,0.083,0.237,-30,0.125,-59,1,0,0,1,0,0,1,,kinnede01
584,Dan Larson,25,PHI,NL,0,12,14,13,0,2,1,0,0,0,0,0,1,1,0.154,0.214,0.231,0.445,22,0.209,3,3,0,0,0,0,0,1,,larsoda01
585,Gary Lavelle#,31,SFG,NL,-0.2,62,14,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,-100,0,-210,0,0,0,3,0,0,1,,lavelga01
586,Phil Mankowski*,27,NYM,NL,-0.2,8,14,12,1,2,1,0,0,1,0,0,2,4,0.167,0.286,0.25,0.536,53,0.26,48,3,0,0,0,0,0,/H5,,mankoph01
587,Dave Smith,25,HOU,NL,-0.1,57,14,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0.078,-110,0,0,0,2,0,0,1,ROY-5,smithda02
588,Roy Thomas,27,STL,NL,0,24,14,13,0,2,0,0,0,0,0,0,1,4,0.154,0.214,0.154,0.368,3,0.181,-17,2,0,0,0,0,0,1,,thomaro02
589,Stan Bahnsen,35,MON,NL,0.1,57,13,9,1,1,1,0,0,0,0,0,4,3,0.111,0.385,0.222,0.607,74,0.318,88,2,1,0,0,0,0,1,,bahnsst01
590,John Martin#,24,STL,NL,0,9,13,11,0,3,0,0,0,1,0,0,1,3,0.273,0.308,0.273,0.58,61,0.265,46,3,0,0,0,1,0,/1,,martijo05
591,Al Olmsted,23,STL,NL,0.1,5,13,11,0,2,0,0,0,1,0,0,0,3,0.182,0.182,0.182,0.364,1,0.25,22,2,0,0,2,0,0,/1,,olmstal01
592,Andy Rincon,21,STL,NL,0.1,4,13,12,0,3,0,0,0,1,0,0,0,5,0.25,0.25,0.25,0.5,38,0.306,73,3,1,0,1,0,0,/1,,rincoan01
593,Ty Waller,23,STL,NL,-0.2,5,13,12,3,1,0,0,0,0,0,0,1,5,0.083,0.154,0.083,0.237,-33,0.125,-58,1,0,0,0,0,0,/5H,,wallety01
594,Danny Walton,32,TEX,AL,0,10,13,10,2,2,0,0,0,1,0,0,3,5,0.2,0.385,0.2,0.585,69,0.307,81,2,0,0,0,0,0,/HD,,waltoda01
595,John Littlefield,26,STL,NL,-0.1,52,12,11,1,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0.085,-105,0,0,0,1,0,0,1,,littljo01
596,Elías Sosa,30,MON,NL,-0.1,67,12,11,0,1,0,0,0,1,0,0,0,6,0.091,0.091,0.091,0.182,-49,0.083,-103,1,0,0,1,0,0,1,,sosael01
597,Tim Wallach,22,MON,NL,0,5,12,11,1,2,0,0,1,2,0,0,1,5,0.182,0.25,0.455,0.705,93,0.316,87,5,0,0,0,0,0,/7H39,,wallati01
598,Bruce Berenyi,25,CIN,NL,-0.2,6,11,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-289,0,0,0,4,0,0,/1,,berenbr01
599,John D'Acquisto,28,2TM,NL,0,50,11,8,1,0,0,0,0,0,0,0,1,4,0,0.111,0,0.111,-65,0.182,-28,0,0,0,2,0,0,1,,d'acqjo01
599,John D'Acquisto,28,SDP,NL,0,39,11,8,1,0,0,0,0,0,0,0,1,4,0,0.111,0,0.111,-65,0.182,-28,0,0,0,2,0,0,1,,d'acqjo01
599,John D'Acquisto,28,MON,NL,0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,d'acqjo01
600,Joe DeSa*,20,STL,NL,-0.1,7,11,11,0,3,0,0,0,0,0,0,0,2,0.273,0.273,0.273,0.545,51,0.249,33,3,1,0,0,0,0,/H39,,desajo01
601,Steve Howe*,22,LAD,NL,-0.1,59,11,11,1,1,0,0,0,0,0,0,0,3,0.091,0.091,0.091,0.182,-49,0.083,-84,1,0,0,0,0,0,1,ROY-1,howest01
602,Tug McGraw,35,PHI,NL,0,57,11,8,0,2,0,0,0,1,0,0,0,2,0.25,0.25,0.25,0.5,38,0.228,-15,2,0,0,3,0,0,1,CYA-5MVP-16,mcgratu01
603,Greg Minton#,28,SFG,NL,0.1,68,11,8,0,1,0,0,0,1,0,0,0,3,0.125,0.222,0.125,0.347,1,0.287,61,1,0,1,2,0,0,1,,mintogr01
604,Gordie Pladson,23,HOU,NL,-0.1,12,11,10,1,0,0,0,0,0,0,0,1,5,0,0.091,0,0.091,-71,0.064,-90,0,0,0,0,0,0,1,,pladsgo01
605,Mike Scott,25,NYM,NL,0,6,11,9,0,1,0,0,0,1,0,0,2,5,0.111,0.273,0.111,0.384,13,0.212,12,1,0,0,0,0,0,/1,,scottmi03
606,Bobby Castillo,25,LAD,NL,0.1,62,10,9,0,1,0,0,0,0,0,0,0,4,0.111,0.111,0.111,0.222,-37,0.101,-89,1,0,0,1,0,0,Jan-79,,castibo01
607,Manny Castillo#,23,KCR,AL,0.1,7,10,10,1,2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,10,0.276,55,2,0,0,0,0,0,/5HD4,,castima01
608,Bill Caudill,23,CHC,NL,0,72,10,9,0,2,1,0,0,1,0,0,0,2,0.222,0.222,0.333,0.556,49,0.247,22,3,1,0,1,0,0,1,,caudibi01
609,Grant Jackson#,37,PIT,NL,-0.2,61,10,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,-100,0,-149,0,0,0,0,0,0,1,,jacksgr01
610,Ron Reed,37,PHI,NL,0.2,55,10,10,0,3,1,0,0,0,0,0,0,2,0.3,0.3,0.4,0.7,91,0.406,149,4,0,0,0,0,0,1,,reedro01
611,Joe Sambito*,28,HOU,NL,-0.1,64,10,9,0,0,0,0,0,0,0,0,1,5,0,0.1,0,0.1,-69,0.071,-85,0,0,0,0,0,0,1,CYA-5,sambijo01
612,Bruce Sutter,27,CHC,NL,-0.1,60,10,9,0,1,0,0,0,1,0,0,0,6,0.111,0.111,0.111,0.222,-39,0.101,-97,1,0,0,1,0,0,1,AS,suttebr01
613,Kent Tekulve,33,PIT,NL,-0.1,78,10,9,0,0,0,0,0,0,0,0,1,7,0,0.1,0,0.1,-70,0.071,-97,0,0,0,0,0,0,1/H,AS,tekulke01
614,Bill Bordley,22,SFG,NL,0,8,9,6,0,1,0,0,0,0,0,0,1,1,0.167,0.286,0.167,0.452,32,0.231,7,1,0,0,2,0,0,/1,,bordlbi01
615,Rick Camp,27,ATL,NL,-0.1,77,9,9,0,1,1,0,0,0,0,0,0,6,0.111,0.111,0.222,0.333,-10,0.145,-42,2,0,0,0,0,0,1,,campri01
616,Ray Cosey*,24,OAK,AL,,9,9,9,0,1,0,0,0,0,0,0,0,0,0.111,0.111,0.111,0.222,-36,0.102,-58,1,0,0,0,0,0,/H,,coseyra01
617,Lenny Faedo,20,MIN,AL,-0.2,5,9,8,1,2,1,0,0,0,0,0,0,0,0.25,0.25,0.375,0.625,65,0.275,42,3,0,0,1,0,0,/6,,faedole01
618,Ross Grimsley*,30,MON,NL,0.1,11,9,9,1,2,1,0,0,0,0,0,0,4,0.222,0.222,0.333,0.556,54,0.247,35,3,0,0,0,0,0,1,,grimsro02
619,Bill Hayes,22,CHC,NL,0,4,9,9,0,2,1,0,0,0,0,0,0,3,0.222,0.222,0.333,0.556,49,0.247,29,3,0,0,0,0,0,/2H,,hayesbi01
620,Al Holland,27,SFG,NL,0.3,54,9,5,2,1,0,1,0,2,0,0,2,2,0.2,0.429,0.6,1.029,189,0.573,331,3,0,0,2,0,0,1,ROY-7,hollaal01
621,Frank LaCorte,28,HOU,NL,0,55,9,6,0,1,0,0,0,1,0,0,1,2,0.167,0.286,0.167,0.452,34,0.231,14,1,0,0,2,0,0,1,,lacorfr01
622,Randy Martz*,24,CHC,NL,-0.1,6,9,9,0,1,0,0,0,0,0,0,0,5,0.111,0.111,0.111,0.222,-39,0.101,-77,1,0,0,0,0,0,/1,,martzra01
623,Jeff Reardon,24,NYM,NL,-0.1,61,9,8,0,0,0,0,0,0,0,0,1,6,0,0.111,0,0.111,-66,0.079,-85,0,0,0,0,0,0,1,ROY-6,reardje01
624,Odie Davis,24,TEX,AL,-0.1,17,8,8,0,1,0,0,0,0,0,0,0,2,0.125,0.125,0.125,0.25,-30,0.114,-55,1,0,0,0,0,0,6/H5D,,davisod01
625,Bob Dernier,23,PHI,NL,0.4,10,8,7,5,4,0,0,0,1,3,0,1,0,0.571,0.625,0.571,1.196,231,0.761,338,4,0,0,0,0,0,/H8,,dernibo01
626,Ed Glynn,27,NYM,NL,-0.1,38,8,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-223,0,0,0,2,0,0,1,,glynned01
627,Mike Macha,26,TOR,AL,-0.2,5,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0.117,-63,0,0,0,0,0,0,/5H2,,machami01
628,Jim Rooker,37,PIT,NL,0.1,4,8,7,1,1,0,0,1,2,0,0,0,2,0.143,0.143,0.571,0.714,89,0.31,76,4,0,0,1,0,0,/1,,rookeji01
629,Kevin Saucier*,23,PHI,NL,-0.1,40,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-152,0,0,0,0,0,0,1,,saucike01
630,Tom Tellmann,26,SDP,NL,0,6,8,8,0,1,0,0,0,1,0,0,0,5,0.125,0.125,0.125,0.25,-28,0.114,-56,1,0,0,0,0,0,/1,,tellmto01
631,Ted Wilborn#,21,NYY,AL,-0.1,8,8,8,2,2,0,0,0,1,0,0,0,1,0.25,0.25,0.25,0.5,39,0.228,23,2,0,0,0,0,0,/H789,,wilbote01
632,Bill Bonham,31,CIN,NL,0,4,7,6,1,0,0,0,0,0,0,0,1,1,0,0.143,0,0.143,-57,0.234,25,0,0,0,0,0,0,/1,,bonhabi01
633,Dan Gonzales*,26,DET,AL,-0.2,2,7,7,1,1,0,0,0,0,0,0,0,1,0.143,0.143,0.143,0.286,-22,0.131,-49,1,0,0,0,0,0,/7DH,,gonzada01
634,Roger Holt#,24,NYY,AL,0.1,2,7,6,0,1,0,0,0,1,0,0,1,2,0.167,0.286,0.167,0.452,29,0.234,28,1,0,0,0,0,0,/4,,holtro01
635,Pat Kelly,24,TOR,AL,0,3,7,7,0,2,0,0,0,0,0,0,0,4,0.286,0.286,0.286,0.571,55,0.261,40,2,0,0,0,0,0,/2,,kellypa02
636,Tim McCarver*,38,PHI,NL,0.1,6,7,5,2,1,1,0,0,2,0,0,1,0,0.2,0.333,0.4,0.733,100,0.491,229,2,1,0,1,0,0,/H3,,mccarti01
637,Manny Mota,42,LAD,NL,,7,7,7,0,3,0,0,0,2,0,0,0,0,0.429,0.429,0.429,0.857,142,0.391,143,3,1,0,0,0,0,/H,,motama01
638,Marshall Brant,24,NYY,AL,-0.2,3,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-138,0,0,0,0,0,0,/3HD,,brantma01
639,Vic Davalillo*,40,LAD,NL,-0.1,7,6,6,1,1,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.333,-6,0.152,-32,1,0,0,0,0,0,/H3,,davalvi01
640,Ed Halicki,29,SFG,NL,0,11,6,6,0,1,0,0,0,0,0,0,0,2,0.167,0.167,0.167,0.333,-5,0.152,-31,1,0,0,0,0,0,1,,haliced01
641,Orlando Isales,20,PHI,NL,0.1,3,6,5,1,2,0,1,0,3,0,0,1,0,0.4,0.5,0.8,1.3,251,0.547,252,4,0,0,0,0,0,/9H,,isaleor01
642,Jeff Little,25,STL,NL,-0.1,7,6,6,1,1,0,0,0,0,0,0,0,2,0.167,0.167,0.167,0.333,-8,0.152,-37,1,2,0,0,0,0,/1,,littlje01
643,Jay Loviglio,24,PHI,NL,-0.2,16,6,5,7,0,0,0,0,0,1,2,1,0,0,0.167,0,0.167,-50,-0.004,-61,0,0,0,0,0,0,H/4,,lovigja01
644,Ed Lynch,24,NYM,NL,0.1,5,6,6,0,2,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,90,0.304,81,2,0,0,0,0,0,/1,,lynched01
645,Jerry Manuel#,26,MON,NL,-0.1,7,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/6,,manueje01
646,Donnie Moore*,26,STL,NL,0.3,11,6,4,1,3,1,0,0,2,0,0,0,0,0.75,0.75,1,1.75,378,0.783,593,4,0,0,2,0,0,1,,mooredo01
647,Randy Niemann*,24,HOU,NL,0,22,6,6,0,2,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,94,0.304,87,2,1,0,0,0,0,1,,niemara01
648,Dennis Blair,26,SDP,NL,0,5,5,5,0,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,15,0.182,-6,1,0,0,0,0,0,/1,,blairde01
649,Mike Hart#,28,TEX,AL,-0.1,5,5,4,1,1,0,0,0,0,0,0,1,1,0.25,0.4,0.25,0.65,86,0.327,95,1,0,0,0,0,0,/H8D,,hartmi01
650,Drungo Hazewood,20,BAL,AL,-0.1,6,5,5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-139,0,0,0,0,0,0,/H9,,hazewdr01
651,Jim Otten,28,STL,NL,0,31,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,11,0.182,-18,1,0,0,0,0,0,1,,ottenji01
652,Merv Rettenmund,37,CAL,AL,0,2,5,4,0,1,0,0,0,0,0,0,1,1,0.25,0.4,0.25,0.65,86,0.327,95,1,0,0,0,0,0,/DH,,retteme01
653,Bruce Robinson*,26,NYY,AL,-0.1,4,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-137,0,0,0,0,0,0,/2H,,robinbr02
654,Ozzie Virgil,23,PHI,NL,-0.1,1,5,5,1,1,1,0,0,0,0,0,0,1,0.2,0.2,0.4,0.6,61,0.261,41,2,0,0,0,0,0,/2,,virgioz02
655,Bobby Bonner,23,BAL,AL,-0.1,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-100,0,-137,0,0,0,0,0,0,/6H,,bonnebo01
656,Pedro Borbón,33,STL,NL,0,10,4,4,0,1,0,0,0,1,0,0,0,2,0.25,0.25,0.25,0.5,38,0.228,17,1,0,0,0,0,0,1,,borbope01
657,Lerrin LaGrow,31,PHI,NL,0,25,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,38,0.228,17,1,0,0,0,0,0,1,,lagrole01
658,Bobby Mitchell*,25,LAD,NL,0.1,9,4,3,1,1,0,0,0,0,0,0,1,0,0.333,0.5,0.333,0.833,139,0.405,154,1,0,0,0,0,0,/8H9,,mitchbo03
659,Pascual Pérez,23,PIT,NL,0,2,4,4,1,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,39,0.228,20,1,0,0,0,0,0,/1,,perezpa01
660,Ken Phelps*,25,KCR,AL,-0.1,3,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-137,0,0,0,0,0,0,/3H,,phelpke01
661,Bert Roberge,25,HOU,NL,-0.1,14,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-216,0,1,0,1,0,0,1,,roberbe01
662,Luis Rosado,24,NYM,NL,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-144,0,1,0,0,0,0,/3H,,rosadlu01
663,Rod Scurry*,24,PIT,NL,0,20,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,39,0.228,20,1,0,0,0,0,0,1,,scurrro01
664,Dennis Sherrill,24,NYY,AL,-0.1,3,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,39,0.228,24,1,1,0,0,0,0,/64,,sherrde01
665,George Stablein,22,SDP,NL,0,4,4,3,0,0,0,0,0,0,0,0,0,2,0,0.25,0,0.25,-22,0.185,-5,0,0,1,0,0,0,/1,,stablge01
666,Dick Tidrow,33,CHC,NL,-0.1,84,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-154,0,0,0,0,0,0,1,,tidrodi01
667,Matt Alexander#,33,PIT,NL,0.3,37,3,3,13,1,1,0,0,0,10,3,0,0,0.333,0.333,0.667,1,170,0.828,187,2,0,0,0,0,0,H/784,,alexama01
668,Mike Armstrong,26,SDP,NL,-0.1,11,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-139,0,0,0,0,0,0,1,,armstmi01
669,Bob Beall#,32,PIT,NL,,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-148,0,0,0,0,0,0,/H,,beallbo01
670,Joe Beckwith*,25,LAD,NL,0,38,3,2,0,0,0,0,0,0,0,0,1,1,0,0.333,0,0.333,2,0.236,29,0,0,0,0,0,0,1,,beckwjo01
671,Larry Bradford,30,ATL,NL,-0.1,56,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-148,0,1,0,0,0,0,1,,bradfla01
672,Hal Dues,25,MON,NL,-0.1,6,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/1,,duesha01
673,Brad Gulden*,24,NYY,AL,0.1,2,3,3,1,1,0,0,1,2,0,0,0,0,0.333,0.333,1.333,1.667,338,0.693,353,4,0,0,0,0,0,/2,,guldebr01
674,Scott Loucks,23,HOU,NL,-0.1,8,3,3,4,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,94,0.304,87,1,0,0,0,0,0,/H89,,loucksc01
675,Eddie Milner*,25,CIN,NL,,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/H,,milneed01
676,Dale Murray,30,MON,NL,-0.1,16,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-145,0,0,0,0,0,0,1,,murrada01
677,Don Stanhouse,29,LAD,NL,0,21,3,2,0,0,0,0,0,0,0,0,1,0,0,0.333,0,0.333,2,0.236,29,0,0,0,0,0,0,1,,stanhdo01
678,Doug Bair,30,CIN,NL,0,61,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-143,0,0,0,0,0,0,1,,bairdo01
679,Paul Blair,36,NYY,AL,0,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-135,0,0,0,0,0,0,/97H8D,,blairpa01
680,Gary Cooper#,23,ATL,NL,0.1,21,2,2,3,0,0,0,0,0,2,1,0,1,0,0,0,0,-100,0.018,-138,0,0,0,0,0,0,H7/8,,coopega01
681,Mark Davis*,19,PHI,NL,0.1,2,2,2,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,175,0.456,186,1,0,0,0,0,0,/1,,davisma01
682,Gene Garber,32,ATL,NL,0,68,2,2,0,1,0,0,0,1,0,0,0,1,0.5,0.5,0.5,1,178,0.456,186,1,0,0,0,0,0,1,,garbege01
683,Andy Hassler*,28,PIT,NL,0,6,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-143,0,0,0,0,0,0,/1,,hasslan01
684,Charlie Hough,32,LAD,NL,0,19,2,2,0,1,0,0,0,1,0,0,0,1,0.5,0.5,0.5,1,182,0.456,190,1,0,0,0,0,0,1,,houghch01
685,Jesse Jefferson,31,2TM,2LG,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-410,0,0,0,1,0,0,1,,jeffeje01
685,Jesse Jefferson,31,TOR,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,jeffeje01
685,Jesse Jefferson,31,PIT,NL,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-410,0,0,0,1,0,0,/1,,jeffeje01
686,Kevin Kobel,26,NYM,NL,0,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-138,0,0,0,0,0,0,1,,kobelke01
687,Dyar Miller,34,NYM,NL,0,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-400,0,0,0,1,0,0,1,,milledy01
688,Minnie Miñoso,56,CHW,AL,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-135,0,0,0,0,0,0,/H,,minosmi01
689,George Riley*,23,CHC,NL,0,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-420,0,0,0,1,0,0,1,,rileyge01
690,Warren Brusstar,28,PHI,NL,0,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-160,0,0,0,0,0,0,1,,brusswa01
691,Sheldon Burnside,25,CIN,NL,0,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-150,0,0,0,0,0,0,/1,,burnssh01
692,Ron Davis,24,NYY,AL,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-145,0,0,0,0,0,0,1,,davisro02
693,Dick Drago,35,BOS,AL,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-155,0,0,0,0,0,0,1,,dragodi01
694,Mike Fischlin,24,HOU,NL,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-140,0,0,0,0,0,0,/6,,fischmi01
695,Al Hrabosky,30,ATL,NL,0,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-160,0,0,0,0,0,0,1,,hraboal01
696,Alan Knicely,25,HOU,NL,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-140,0,0,0,0,0,0,/H,,kniceal01
697,Mark Lee,27,PIT,NL,0,4,1,0,0,0,0,0,0,0,0,0,1,0,,1,,,,0.707,380,0,0,0,0,0,0,/1,,leema01
698,Mark Littell*,27,STL,NL,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-160,0,0,0,0,0,0,1,,littema01
699,Don McCormack,24,PHI,NL,0.1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,450,0.912,530,1,0,0,0,0,0,/2,,mccordo01
700,Randy Moffitt,31,SFG,NL,0,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-150,0,0,0,0,0,0,1,,moffira01
701,Scott Munninghoff,21,PHI,NL,0.1,4,1,1,1,1,0,1,0,0,0,0,0,0,1,1,3,4,955,1.663,1100,3,0,0,0,0,0,/1,,munnisc01
702,Steve Ratzer,26,MON,NL,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-150,0,0,0,0,0,0,/1,,ratzest01
703,Kim Seaman*,23,STL,NL,0,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-160,0,0,0,0,0,0,1,,seamaki01
704,Jeff Stember,22,SFG,NL,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-150,0,0,0,0,0,0,/1,,stembje01
705,Dave Stieb,22,TOR,AL,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-155,0,0,0,0,0,0,1/7H,AS,stiebda01
706,Dave Tomlin*,31,CIN,NL,0,27,1,0,0,0,0,0,0,0,0,0,1,0,,1,,,,0.707,380,0,0,0,0,0,0,1,,tomlida01
707,Fernando Valenzuela*,19,LAD,NL,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-150,0,0,0,0,0,0,1,,valenfe01
708,Mike Barlow*,32,TOR,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,barlomi01
709,Germán Barranca*,23,KCR,AL,,7,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/H,,barrage01
